Game Completed Date,User ID,Team,Outcome,Task Completed,All Tasks Completed,Murdered,Imposter Kills,Game Length,Ejected,Sabotages Fixed,Time to complete all tasks,Rank Change,Region,Game Code
2020-12-11 12:28:35,13,Crewmate,Loss,2.0,No,No,,294,No,0.0,,,NA , NNNSXQ
2020-12-11 12:21:53,13,Imposter,Loss,,,,1.0,307,No,,,--,NA , NNNSXQ
2020-12-11 12:13:57,13,Crewmate,Win,7.0,Yes,No,,549,No,0.0,05m 18s,++,NA , NNNSXQ
2020-12-11 12:02:53,13,Crewmate,Loss,7.0,Yes,Yes,,847,No,0.0,04m 27s,--,NA , NNNSXQ
2020-12-11 01:03:02,13,Crewmate,Loss,7.0,Yes,Yes,,852,No,0.0,09m 29s,--,NA , EYNONF
2020-12-11 00:45:31,13,Imposter,Win,,,,4.0,558,No,,,+++,NA , EYNONF
2020-12-11 00:29:49,13,Crewmate,Loss,7.0,Yes,Yes,,858,No,0.0,10m 26s,--,NA , EYNONF
2020-12-11 00:09:00,13,Crewmate,Loss,3.0,No,Yes,,500,No,0.0,,---,NA , EYNONF
2020-12-10 23:59:36,13,Crewmate,Loss,7.0,No,Yes,,349,No,0.0,,---,NA , EYNONF
2020-12-10 23:50:30,13,Crewmate,Win,8.0,Yes,No,,1016,No,0.0,06m 22s,++,NA , EYNONF
2020-12-10 23:31:45,13,Crewmate,Loss,2.0,No,Yes,,551,No,0.0,,---,NA , EYNONF
2020-12-10 23:21:14,13,Crewmate,Loss,8.0,Yes,Yes,,907,No,0.0,06m 13s,--,NA , EYNONF
2020-12-10 23:03:53,13,Crewmate,Loss,8.0,Yes,No,,1057,No,0.0,17m 00s,--,NA , EYNONF
2020-12-10 22:41:41,13,Crewmate,Win,8.0,Yes,No,,1101,No,0.0,16m 52s,++,NA , EYNONF
2020-12-10 22:22:06,13,Crewmate,Win,8.0,Yes,No,,696,No,1.0,02m 06s,++,NA , EYNONF
2020-12-10 22:07:59,13,Crewmate,Loss,6.0,No,Yes,,1006,No,0.0,,---,NA , EYNONF
2020-12-10 21:45:33,13,Crewmate,Loss,1.0,No,Yes,,499,No,0.0,,---,NA , EYNONF
2020-12-10 21:34:26,13,Imposter,Win,,,,1.0,597,No,,,+++,NA , EYNONF
2020-12-10 21:19:47,13,Crewmate,Loss,8.0,Yes,Yes,,829,No,0.0,09m 45s,--,NA , EYNONF
2020-12-10 21:03:58,13,Crewmate,Win,2.0,No,No,,458,No,0.0,,++,NA , EYNONF
2020-12-10 20:53:42,13,Crewmate,Win,5.0,No,Yes,,613,No,0.0,,++,NA , EYNONF
2020-12-10 20:38:00,13,Crewmate,Loss,8.0,Yes,Yes,,869,No,0.0,03m 24s,--,NA , EXIYDF
2020-12-10 20:22:34,13,Crewmate,Win,2.0,No,No,,73,No,0.0,,,NA , EXIYDF
2020-12-10 20:19:00,13,Crewmate,Win,1.0,No,No,,91,No,0.0,,,NA , EXIYDF
2020-12-10 20:14:25,13,Crewmate,Loss,8.0,Yes,Yes,,693,No,0.0,10m 53s,--,NA , EXIYDF
2020-12-10 00:01:51,13,Crewmate,Loss,4.0,No,No,,430,No,0.0,,---,Europe , BNDUNF
2020-12-09 23:52:20,13,Crewmate,Loss,8.0,Yes,Yes,,1219,No,1.0,16m 56s,--,Europe , BNDUNF
2020-12-09 23:29:40,13,Crewmate,Loss,3.0,No,Yes,,620,No,0.0,,---,Europe , BNDUNF
2020-12-09 23:18:11,13,Crewmate,Loss,8.0,Yes,Yes,,783,No,0.0,12m 28s,--,Europe , BNDUNF
2020-12-09 23:04:04,13,Crewmate,Win,6.0,No,Yes,,841,No,0.0,,++,Europe , BNDUNF
2020-12-09 22:48:57,13,Crewmate,Loss,8.0,Yes,Yes,,978,No,0.0,09m 00s,--,Europe , BNDUNF
2020-12-09 22:28:25,13,Crewmate,Win,6.0,No,No,,778,No,0.0,,++,Europe , BNDUNF
2020-12-09 22:13:28,13,Crewmate,Win,4.0,No,No,,899,No,0.0,,++,Europe , BNDUNF
2020-12-09 21:48:16,13,Crewmate,Win,8.0,Yes,No,,687,No,0.0,08m 13s,++,Europe , EUUZDF
2020-12-09 21:32:09,13,Crewmate,Loss,8.0,Yes,Yes,,1315,No,0.0,08m 44s,--,Europe , EUUZDF
2020-12-09 21:06:42,13,Crewmate,Loss,8.0,Yes,No,,762,No,0.0,07m 24s,--,Europe , EUUZDF
2020-12-09 20:35:52,13,Crewmate,Loss,7.0,No,Yes,,427,No,0.0,,---,Europe , FWBHCF
2020-12-09 20:26:46,13,Crewmate,Win,8.0,Yes,Yes,,804,No,0.0,09m 11s,++,Europe , FWBHCF
2020-12-08 21:31:17,13,Crewmate,Loss,8.0,Yes,No,,466,No,1.0,07m 46s,--,Europe , RLNKUF
2020-12-06 20:26:17,13,Crewmate,Loss,8.0,Yes,Yes,,659,No,0.0,10m 04s,--,Europe , DSYWJF
2020-12-06 20:12:36,13,Crewmate,Win,7.0,No,Yes,,790,No,0.0,,++,Europe , DSYWJF
2020-12-06 19:57:00,13,Imposter,Win,,,,2.0,992,No,,,+++,Europe , DSYWJF
2020-12-06 19:38:03,13,Crewmate,Win,1.0,No,Yes,,313,No,0.0,,++,Europe , DSYWJF
2020-12-06 19:28:13,13,Crewmate,Loss,8.0,Yes,Yes,,790,No,0.0,09m 00s,--,Europe , DSYWJF
2020-12-06 19:14:08,13,Crewmate,Win,8.0,Yes,No,,1145,No,0.0,09m 10s,++,Europe , DSYWJF
2020-12-06 18:50:46,13,Imposter,Loss,,,,1.0,1236,No,,,--,Europe , DSYWJF
2020-12-06 18:22:06,13,Crewmate,Win,5.0,No,No,,971,No,0.0,,++,Europe , DSYWJF
2020-12-06 12:45:51,13,Crewmate,Loss,7.0,Yes,Yes,,882,No,0.0,11m 13s,--,Europe , HRGJOF
2020-12-06 12:30:44,13,Crewmate,Win,3.0,No,Yes,,632,No,0.0,,++,Europe , HRGJOF
2020-12-06 12:18:19,13,Crewmate,Win,7.0,Yes,Yes,,766,No,0.0,10m 55s,++,Europe , HRGJOF
2020-12-06 11:57:54,13,Crewmate,Loss,3.0,No,Yes,,328,No,0.0,,---,Europe , HRGJOF
2020-12-06 11:51:32,13,Crewmate,Win,7.0,Yes,No,,853,No,0.0,10m 06s,++,Europe , HRGJOF
2020-12-06 11:34:24,13,Imposter,Win,,,,4.0,758,No,,,+++,Europe , HRGJOF
2020-12-06 11:18:27,13,Crewmate,Win,7.0,Yes,No,,727,No,0.0,07m 05s,++,Europe , HRGJOF
2020-12-06 11:04:57,13,Crewmate,Win,5.0,No,No,,517,No,0.0,,++,Europe , HRGJOF
2020-12-06 10:52:04,13,Imposter,Win,,,,6.0,948,No,,,+++,Europe , RHZBNF
2020-12-06 10:34:14,13,Crewmate,Win,8.0,Yes,Yes,,981,No,0.0,10m 54s,++,Europe , RHZBNF
2020-12-06 10:13:12,13,Crewmate,Win,5.0,No,Yes,,388,No,0.0,,++,Europe , RHZBNF
2020-12-06 10:05:37,13,Crewmate,Win,8.0,Yes,No,,1082,No,1.0,17m 17s,++,Europe , RHZBNF
2020-12-06 09:42:54,13,Imposter,Loss,,,,4.0,1013,No,,,-,Europe , FFNQHF
2020-12-05 23:45:52,13,Crewmate,Loss,8.0,Yes,Yes,,1412,No,0.0,10m 31s,--,Europe , RUFQCF
2020-12-05 23:16:08,13,Crewmate,Loss,8.0,Yes,Yes,,882,No,0.0,09m 20s,--,Europe , RUFQCF
2020-12-05 22:56:16,13,Crewmate,Loss,6.0,No,No,,939,No,0.0,,---,Europe , RUFQCF
2020-12-05 22:36:46,13,Crewmate,Win,7.0,Yes,Yes,,948,No,0.0,15m 18s,++,Europe , WHOYGF
2020-12-05 22:19:58,13,Crewmate,Win,7.0,Yes,Yes,,1082,No,0.0,14m 01s,++,Europe , WHOYGF
2020-12-05 22:00:07,13,Imposter,Loss,,,,1.0,1038,Yes,,,--,Europe , WHOYGF
2020-12-05 21:41:35,13,Crewmate,Win,4.0,No,No,,806,No,0.0,,++,Europe , WHOYGF
2020-12-05 21:23:02,13,Crewmate,Loss,7.0,Yes,Yes,,898,No,0.0,05m 34s,--,Europe , WHOYGF
2020-12-05 21:07:07,13,Crewmate,Win,6.0,No,No,,473,No,0.0,,++,Europe , WHOYGF
2020-12-05 20:56:02,13,Crewmate,Win,7.0,Yes,Yes,,992,No,0.0,16m 29s,++,Europe , WHOYGF
2020-12-05 20:31:55,13,Crewmate,Win,7.0,Yes,Yes,,1023,No,0.0,14m 02s,++,Europe , WHOYGF
2020-12-05 18:17:53,13,Crewmate,Win,6.0,No,No,,306,No,0.0,,++,NA , BODLCF
2020-12-05 18:11:55,13,Crewmate,Win,2.0,No,No,,399,No,0.0,,++,NA , BODLCF
2020-12-05 18:04:31,13,Crewmate,Win,8.0,Yes,No,,615,No,0.0,10m 14s,++,NA , BODLCF
2020-12-05 17:52:29,13,Imposter,Win,,,,3.0,869,No,,,+++,NA , BODLCF
2020-12-05 17:36:06,13,Crewmate,Win,8.0,Yes,No,,589,No,0.0,07m 29s,++,NA , BODLCF
2020-12-05 17:21:08,13,Crewmate,Win,3.0,No,No,,641,No,0.0,,++,NA , BODLCF
2020-12-05 17:04:28,13,Crewmate,Win,4.0,No,No,,585,No,0.0,,++,NA , BODLCF
2020-12-05 16:46:51,13,Crewmate,Win,8.0,Yes,No,,1299,No,1.0,17m 13s,++,NA , BODLCF
2020-12-05 16:22:15,13,Crewmate,Win,8.0,Yes,Yes,,857,No,0.0,08m 55s,++,NA , BODLCF
2020-12-05 16:00:21,13,Crewmate,Loss,0.0,No,Yes,,695,No,0.0,,,NA , BODLCF
2020-12-12 23:36:50,14,Crewmate,Win,4.0,No,No,,102,No,0.0,01m 41s,,NA , LZNNIF
2020-12-12 23:34:45,14,Crewmate,Win,4.0,No,No,,114,No,0.0,01m 30s,,NA , LZNNIF
2020-12-12 23:32:28,14,Crewmate,Win,4.0,No,No,,97,No,0.0,01m 16s,,NA , LZNNIF
2020-12-12 23:30:21,14,Crewmate,Loss,4.0,No,Yes,,161,No,0.0,01m 09s,,NA , LZNNIF
2020-12-12 23:27:22,14,Crewmate,Win,4.0,No,No,,134,No,1.0,01m 28s,,NA , LZNNIF
2020-12-12 23:24:46,14,Crewmate,Win,4.0,No,Yes,,115,No,0.0,01m 16s,,NA , LZNNIF
2020-12-12 23:22:22,14,Crewmate,Win,4.0,No,Yes,,127,No,0.0,01m 19s,,NA , LZNNIF
2020-12-12 23:19:39,14,Crewmate,Loss,4.0,No,Yes,,151,No,0.0,01m 12s,,NA , LZNNIF
2020-12-12 23:16:47,14,Crewmate,Loss,4.0,No,Yes,,153,No,0.0,01m 44s,,NA , LZNNIF
2020-12-12 23:13:37,14,Crewmate,Win,4.0,No,No,,101,No,0.0,00m 41s,,NA , LZNNIF
2020-12-12 23:11:09,14,Crewmate,Win,4.0,No,No,,134,No,0.0,01m 04s,,NA , LZNNIF
2020-12-12 22:55:18,14,Crewmate,Loss,0.0,No,Yes,,176,No,0.0,,,NA , LZNNIF
2020-12-12 22:51:36,14,Crewmate,Loss,1.0,No,Yes,,229,No,0.0,,,NA , LZNNIF
2020-12-12 22:47:02,14,Crewmate,Loss,5.0,Yes,No,,326,Yes,0.0,04m 07s,--,NA , LZNNIF
2020-12-12 22:39:12,14,Crewmate,Win,3.0,No,No,,343,No,2.0,,++,NA , GNZLNF
2020-12-12 22:28:37,14,Crewmate,Win,3.0,No,Yes,,434,No,0.0,,++,NA , GNZLNF
2020-12-12 22:20:08,14,Crewmate,Loss,3.0,No,Yes,,328,No,1.0,,---,NA , GNZLNF
2020-12-12 22:12:26,14,Imposter,Loss,,,,2.0,345,Yes,,,-,NA , GNZLNF
2020-12-12 22:04:43,14,Crewmate,Win,5.0,Yes,Yes,,608,No,0.0,05m 01s,++,NA , GNZLNF
2020-12-12 21:52:55,14,Crewmate,Win,5.0,Yes,Yes,,624,No,2.0,09m 43s,++,NA , GNZLNF
2020-12-12 00:56:47,14,Crewmate,Loss,0.0,No,No,,254,Yes,0.0,,,NA , GHEEJF
2020-12-12 00:50:47,14,Crewmate,Loss,2.0,No,Yes,,70,No,0.0,,,NA , GHEEJF
2020-12-12 00:42:31,14,Crewmate,Win,2.0,No,No,,347,No,0.0,,++,NA , GHEEJF
2020-12-12 00:35:54,14,Crewmate,Win,2.0,No,No,,201,No,0.0,,,NA , GHEEJF
2020-12-12 00:27:22,14,Crewmate,Loss,6.0,No,No,,638,No,0.0,,---,NA , DJTIHF
2020-12-12 00:10:33,14,Crewmate,Loss,7.0,No,No,,1154,No,1.0,,---,NA , DJTIHF
2020-12-11 23:47:21,14,Crewmate,Loss,5.0,No,Yes,,884,No,0.0,,---,NA , EHWMJF
2020-12-11 23:28:42,14,Crewmate,Win,7.0,Yes,Yes,,694,No,1.0,06m 48s,++,NA , EHWMJF
2020-12-11 23:15:41,14,Crewmate,Loss,3.0,No,Yes,,609,No,0.0,,---,NA , EHWMJF
2020-12-11 23:04:09,14,Crewmate,Loss,1.0,No,No,,277,Yes,0.0,,,NA , EHWMJF
2020-12-11 22:58:16,14,Crewmate,Loss,4.0,No,No,,374,No,0.0,,---,NA , EHWMJF
2020-12-11 22:48:59,14,Crewmate,Win,1.0,No,No,,86,No,0.0,,,NA , OFYKKF
2020-12-11 22:46:37,14,Crewmate,Win,2.0,No,No,,121,No,1.0,,,NA , OFYKKF
2020-12-11 22:43:14,14,Crewmate,Win,2.0,No,No,,465,No,0.0,,++,NA , OFYKKF
2020-12-11 22:33:22,14,Imposter,Loss,,,,3.0,529,Yes,,,-,NA , OFYKKF
2020-12-11 22:23:32,14,Crewmate,Win,2.0,No,No,,161,No,0.0,,,NA , OFYKKF
2020-12-11 22:19:52,14,Imposter,Loss,,,,3.0,556,Yes,,,-,NA , OFYKKF
2020-12-11 22:09:43,14,Crewmate,Win,0.0,No,No,,239,No,2.0,,,NA , OFYKKF
2020-12-11 01:50:09,14,Crewmate,Loss,4.0,No,Yes,,416,No,0.0,,---,NA , UGIVUF
2020-12-11 01:42:07,14,Imposter,Loss,,,,3.0,405,No,,,-,NA , UGIVUF
2020-12-11 01:31:12,14,Imposter,Win,,,,3.0,580,No,,,+++,NA , UGIVUF
2020-12-11 00:54:37,14,Imposter,Win,,,,4.0,562,No,,,+++,NA , CZBSIF
2020-12-11 00:43:40,14,Crewmate,Win,7.0,Yes,No,,637,No,0.0,10m 36s,++,NA , CZBSIF
2020-12-11 00:31:57,14,Crewmate,Win,7.0,Yes,Yes,,856,No,1.0,09m 45s,++,NA , CZBSIF
2020-12-11 00:16:08,14,Imposter,Loss,,,,1.0,436,No,,,--,NA , CZBSIF
2020-12-11 00:07:01,14,Imposter,Loss,,,,2.0,544,No,,,-,NA , CZBSIF
2020-12-10 23:55:41,14,Crewmate,Win,0.0,No,No,,66,No,0.0,,,NA , HATYVF
2020-12-10 23:52:49,14,Imposter,Loss,,,,3.0,405,Yes,,,-,NA , HATYVF
2020-12-10 23:45:06,14,Crewmate,Win,2.0,No,No,,97,No,0.0,,,NA , HATYVF
2020-12-10 23:40:39,14,Crewmate,Loss,7.0,Yes,Yes,,622,No,0.0,07m 31s,--,NA , HATYVF
2020-12-10 00:56:59,14,Imposter,Loss,,,,2.0,505,No,,,-,NA , JLZNKF
2020-12-10 00:47:58,14,Crewmate,Win,4.0,No,No,,418,No,1.0,,++,NA , JLZNKF
2020-12-10 00:39:45,14,Crewmate,Loss,4.0,No,Yes,,501,No,0.0,,---,NA , JLZNKF
2020-12-10 00:29:40,14,Crewmate,Loss,3.0,No,No,,469,No,1.0,,---,NA , JLZNKF
2020-12-10 00:20:27,14,Imposter,Win,,,,2.0,452,No,,,+++,NA , JLZNKF
2020-12-10 00:09:36,14,Imposter,Win,,,,4.0,744,No,,,+++,NA , JLZNKF
2020-12-09 23:55:41,14,Crewmate,Win,7.0,Yes,No,,1244,No,0.0,09m 57s,++,NA , JLZNKF
2020-12-09 23:33:09,14,Imposter,Loss,,,,2.0,1112,No,,,-,NA , JLZNKF
2020-12-09 23:13:13,14,Crewmate,Loss,7.0,Yes,Yes,,840,No,0.0,13m 59s,--,NA , JLZNKF
2020-12-09 22:58:26,14,Crewmate,Win,7.0,Yes,Yes,,981,No,1.0,10m 52s,++,NA , JLZNKF
2020-12-09 22:41:31,14,Crewmate,Win,4.0,No,No,,779,No,2.0,,++,NA , JLZNKF
2020-12-09 22:22:40,14,Crewmate,Win,1.0,No,No,,84,No,0.0,,,NA , KVMHBF
2020-12-09 22:20:04,14,Crewmate,Loss,6.0,Yes,Yes,,730,No,0.0,05m 13s,--,NA , KVMHBF
2020-12-09 22:06:17,14,Imposter,Loss,,,,4.0,526,Yes,,,-,NA , KVMHBF
2020-12-09 21:52:31,14,Imposter,Loss,,,,3.0,611,Yes,,,-,NA , KVMHBF
2020-12-09 21:37:19,14,Crewmate,Loss,1.0,No,No,,207,No,0.0,,,NA , KVMHBF
2020-12-09 21:30:00,14,Crewmate,Loss,5.0,Yes,No,,377,No,1.0,05m 04s,--,NA , KVMHBF
2020-12-09 21:20:02,14,Crewmate,Loss,4.0,No,No,,602,No,1.0,,---,NA , KVMHBF
2020-12-09 20:58:27,14,Crewmate,Loss,4.0,No,Yes,,477,No,1.0,,---,NA , EDSDIF
2020-12-07 23:49:42,14,Crewmate,Loss,4.0,No,Yes,,283,No,0.0,,,NA , ZBBIUF
2020-12-07 23:44:11,14,Crewmate,Loss,2.0,No,Yes,,238,No,0.0,,,NA , ZBBIUF
2020-12-07 23:38:03,14,Crewmate,Loss,5.0,No,No,,538,No,1.0,,---,NA , ZBBIUF
2020-12-07 23:26:33,14,Crewmate,Loss,7.0,Yes,Yes,,760,No,0.0,08m 56s,--,NA , ZBBIUF
2020-12-07 23:12:47,14,Crewmate,Win,7.0,Yes,No,,744,No,3.0,10m 12s,++,NA , ZBBIUF
2020-12-07 22:54:26,14,Crewmate,Win,4.0,No,No,,249,No,0.0,01m 56s,,NA , ELFJBF
2020-12-06 23:54:12,14,Crewmate,Win,7.0,Yes,Yes,,846,No,0.0,10m 23s,++,NA , EXXLIF
2020-12-06 23:38:16,14,Crewmate,Loss,8.0,Yes,No,,611,No,0.0,09m 56s,--,NA , EXXLIF
2020-12-06 23:26:33,14,Crewmate,Loss,5.0,No,Yes,,437,No,0.0,,---,NA , EXXLIF
2020-12-06 23:18:24,14,Imposter,Win,,,,2.0,455,No,,,+++,NA , EXXLIF
2020-12-06 23:07:19,14,Crewmate,Loss,5.0,No,No,,617,No,0.0,,---,NA , EXXLIF
2020-12-06 22:51:47,14,Crewmate,Loss,8.0,Yes,No,,810,No,0.0,07m 44s,--,NA , EXXLIF
2020-12-06 22:35:18,14,Crewmate,Loss,5.0,No,No,,634,No,0.0,,---,NA , EXXLIF
2020-12-06 22:23:55,14,Crewmate,Loss,4.0,No,No,,469,No,1.0,,---,NA , EXXLIF
2020-12-06 22:15:16,14,Crewmate,Win,8.0,Yes,No,,681,No,2.0,08m 22s,++,NA , EXXLIF
2020-12-06 22:03:04,14,Crewmate,Win,8.0,Yes,Yes,,993,No,1.0,08m 18s,++,NA , EXXLIF
2020-12-06 21:41:38,14,Crewmate,Win,4.0,No,No,,644,No,1.0,,++,NA , GKIYDF
2020-12-06 21:28:24,14,Crewmate,Loss,7.0,Yes,Yes,,791,No,0.0,09m 00s,--,NA , GKIYDF
2020-12-06 21:14:41,14,Imposter,Win,,,,4.0,1020,No,,,+++,NA , GKIYDF
2020-12-06 20:53:43,14,Crewmate,Win,3.0,No,No,,426,No,0.0,,++,NA , PNSEMF
2020-12-06 20:45:47,14,Imposter,Loss,,,,3.0,400,Yes,,,-,NA , PNSEMF
2020-12-06 20:37:38,14,Crewmate,Win,4.0,No,Yes,,673,No,0.0,03m 53s,++,NA , PNSEMF
2020-12-06 20:21:10,14,Crewmate,Win,1.0,No,Yes,,123,No,0.0,,,NA , PNSEMF
2020-12-05 00:52:26,14,Crewmate,Loss,3.0,No,No,,703,No,4.0,,---,Europe , QFGWWQ
2020-12-05 00:39:48,14,Crewmate,Win,6.0,No,Yes,,780,No,0.0,,++,Europe , QFGWWQ
2020-12-04 22:50:09,14,Crewmate,Win,2.0,No,No,,57,No,0.0,,,NA , ITHWCF
2020-12-04 22:46:18,14,Crewmate,Loss,4.0,No,No,,767,Yes,0.0,,---,NA , HWMXGF
2020-12-04 22:32:10,14,Crewmate,Loss,8.0,Yes,Yes,,1079,No,0.0,12m 04s,--,NA , HWMXGF
2020-12-04 22:09:50,14,Crewmate,Loss,3.0,No,No,,563,Yes,2.0,,---,NA , HWMXGF
2020-12-03 23:59:01,14,Crewmate,Loss,4.0,No,No,,131,No,1.0,,,NA , TZLCBF
2020-12-03 23:56:02,14,Imposter,Win,,,,5.0,142,No,,,,NA , TZLCBF
2020-12-31 16:40:56,15,Crewmate,Loss,4.0,No,Yes,,902,No,1.0,,---,NA , DQJXIF
2020-12-31 16:24:44,15,Crewmate,Win,8.0,Yes,Yes,,1217,No,1.0,05m 14s,++,NA , DQJXIF
2020-12-31 16:01:32,15,Imposter,Win,,,,2.0,741,Yes,,,+++,NA , JHRKDF
2020-12-31 15:46:07,15,Crewmate,Loss,1.0,No,No,,293,Yes,0.0,,,NA , JHRKDF
2020-12-31 15:37:39,15,Crewmate,Win,5.0,No,Yes,,869,No,2.0,,++,NA , JHRKDF
2020-12-31 15:22:13,15,Crewmate,Win,3.0,No,No,,976,No,1.0,,++,NA , JHRKDF
2020-12-31 14:57:33,15,Crewmate,Loss,4.0,No,Yes,,539,No,1.0,,---,NA , TOKSFF
2020-12-31 14:40:22,15,Imposter,Win,,,,2.0,189,No,,,,NA , FKVQHF
2020-12-30 13:24:08,15,Imposter,Win,,,,3.0,520,No,,,+++,NA , UCYXDF
2020-12-30 13:14:41,15,Crewmate,Win,6.0,No,No,,426,No,0.0,,++,NA , UCYXDF
2020-12-30 13:03:16,15,Crewmate,Win,8.0,Yes,No,,793,No,2.0,11m 20s,++,NA , UCYXDF
2020-12-29 21:03:14,15,Imposter,Win,,,,0.0,73,No,,,,NA , LEOTHF
2020-12-29 20:59:42,15,Crewmate,Loss,0.0,No,No,,526,No,1.0,,,NA , LEOTHF
2020-12-29 20:48:28,15,Crewmate,Win,2.0,No,No,,693,No,0.0,,++,NA , LEOTHF
2020-12-29 20:36:14,15,Imposter,Loss,,,,1.0,414,Yes,,,--,NA , LEOTHF
2020-12-29 20:27:24,15,Crewmate,Win,5.0,No,No,,836,No,1.0,,++,NA , LEOTHF
2020-12-29 20:10:45,15,Crewmate,Win,3.0,No,No,,462,No,0.0,,++,NA , LEOTHF
2020-12-29 20:00:54,15,Crewmate,Loss,2.0,No,No,,563,Yes,0.0,,---,NA , LEOTHF
2020-12-29 19:50:23,15,Crewmate,Loss,4.0,No,Yes,,650,No,0.0,,---,NA , LEOTHF
2020-12-29 19:38:05,15,Imposter,Loss,,,,2.0,311,Yes,,,-,NA , MSRQUF
2020-12-29 19:31:19,15,Crewmate,Win,4.0,No,No,,441,Yes,1.0,,++,NA , MSRQUF
2020-12-29 19:21:37,15,Crewmate,Win,6.0,No,No,,880,No,0.0,,++,NA , MSRQUF
2020-12-29 19:05:19,15,Imposter,Loss,,,,2.0,868,Yes,,,-,NA , MSRQUF
2020-12-28 15:30:25,15,Crewmate,Win,6.0,Yes,No,,536,No,0.0,08m 20s,++,NA , EXZKIF
2020-12-28 15:17:12,15,Imposter,Win,,,,0.0,288,No,,,,NA , EXZKIF
2020-12-28 15:10:23,15,Crewmate,Win,1.0,No,Yes,,764,No,0.0,,++,NA , EXZKIF
2020-12-28 14:55:06,15,Crewmate,Win,3.0,No,No,,942,No,1.0,,++,NA , EXZKIF
2020-12-28 14:33:27,15,Crewmate,Loss,4.0,No,Yes,,563,No,1.0,,---,NA , EXZKIF
2020-12-28 14:19:45,15,Crewmate,Win,7.0,Yes,Yes,,698,No,0.0,08m 23s,++,NA , SSHIHF
2020-12-28 14:07:02,15,Crewmate,Win,7.0,Yes,No,,861,No,1.0,06m 52s,++,NA , SSHIHF
2020-12-28 13:52:15,15,Imposter,Win,,,,3.0,790,No,,,+++,NA , SSHIHF
2020-12-28 13:35:04,15,Imposter,Loss,,,,2.0,852,No,,,-,NA , DDOWOF
2020-12-28 13:19:49,15,Imposter,Win,,,,2.0,606,No,,,+++,NA , DDOWOF
2021-01-03 22:33:37,16,Crewmate,Win,2.0,No,No,,41,No,0.0,,,NA , OQHPMF
2021-01-03 22:31:28,16,Crewmate,Win,5.0,Yes,Yes,,668,No,1.0,04m 46s,++,NA , OQHPMF
2021-01-03 22:19:41,16,Crewmate,Win,5.0,Yes,Yes,,630,No,2.0,10m 30s,++,NA , OQHPMF
2021-01-02 12:43:51,16,Crewmate,Win,5.0,Yes,No,,473,No,1.0,03m 51s,++,NA , LRWEJF
2021-01-02 12:34:47,16,Crewmate,Loss,5.0,Yes,Yes,,244,No,0.0,01m 03s,,NA , LRWEJF
2021-01-01 15:53:45,16,Crewmate,Win,5.0,Yes,Yes,,399,No,0.0,05m 02s,++,NA , PLHUUF
2021-01-01 15:45:49,16,Crewmate,Win,5.0,Yes,No,,252,No,0.0,02m 45s,,NA , PLHUUF
2021-01-01 15:39:23,16,Imposter,Win,,,,1.0,265,No,,,,NA , PLHUUF
2021-01-01 14:41:40,16,Crewmate,Win,3.0,No,Yes,,401,No,4.0,,++,NA , LEIHPQ
2021-01-01 14:34:14,16,Crewmate,Win,3.0,No,Yes,,594,No,0.0,02m 45s,++,NA , LEIHPQ
2020-12-15 15:22:35,16,Imposter,Win,,,,2.0,307,No,,,+++,NA , TMCRNF
2020-12-15 15:16:12,16,Crewmate,Win,2.0,No,No,,407,No,3.0,,++,NA , TMCRNF
2020-12-15 15:08:16,16,Crewmate,Win,2.0,No,No,,256,No,1.0,,,NA , TMCRNF
2020-12-15 15:01:44,16,Crewmate,Loss,2.0,No,No,,196,No,1.0,,,NA , TMCRNF
2020-12-15 14:57:16,16,Crewmate,Loss,5.0,Yes,Yes,,395,No,0.0,05m 30s,--,NA , TMCRNF
2020-12-15 14:50:15,16,Crewmate,Loss,5.0,Yes,Yes,,562,No,1.0,07m 03s,--,NA , TMCRNF
2020-12-15 14:39:48,16,Crewmate,Win,5.0,Yes,No,,339,No,1.0,01m 46s,++,NA , TMCRNF
2020-12-15 14:32:12,16,Imposter,Loss,,,,4.0,383,No,,,-,NA , TMCRNF
2020-12-15 14:09:32,16,Crewmate,Win,4.0,No,Yes,,118,No,0.0,,,NA , CBNRFF
2020-12-12 21:45:02,16,Crewmate,Loss,5.0,No,No,,309,No,1.0,,---,NA , GIMURQ
2020-12-12 21:39:18,16,Crewmate,Loss,6.0,Yes,Yes,,510,No,2.0,06m 17s,--,NA , GIMURQ
2020-12-12 21:30:20,16,Imposter,Loss,,,,1.0,414,Yes,,,--,NA , GIMURQ
2020-12-12 21:23:01,16,Crewmate,Win,6.0,Yes,Yes,,345,No,0.0,03m 00s,++,NA , GIMURQ
2020-12-12 21:16:46,16,Crewmate,Loss,6.0,Yes,Yes,,386,No,3.0,06m 03s,--,NA , GIMURQ
2020-12-12 20:33:16,16,Crewmate,Win,4.0,No,Yes,,382,No,2.0,04m 59s,++,NA , VHETWQ
2020-12-12 20:26:19,16,Crewmate,Win,2.0,No,No,,271,No,0.0,,,NA , VHETWQ
2020-12-12 18:29:55,16,Imposter,Win,,,,2.0,267,No,,,,NA , HTROPQ
2020-12-10 23:21:42,16,Imposter,Loss,,,,1.0,131,Yes,,,,NA , IMTHMF
2020-12-10 23:18:29,16,Crewmate,Loss,3.0,No,Yes,,54,No,0.0,,,NA , IMTHMF
2020-12-10 23:16:48,16,Crewmate,Loss,1.0,No,No,,292,Yes,1.0,,,NA , IMTHMF
